from,to,departs,arrives
1319,484,2019-07-30T14:42:24.000Z,2019-07-30T14:43:18.000Z
484,484,2019-07-30T14:43:18.000Z,2019-07-30T14:43:18.000Z
484,1320,2019-07-30T14:43:18.000Z,2019-07-30T14:47:31.000Z
1320,1320,2019-07-30T14:47:31.000Z,2019-07-30T14:47:31.000Z
1320,1134,2019-07-30T14:47:31.000Z,2019-07-30T14:51:04.000Z
1134,1134,2019-07-30T14:51:04.000Z,2019-07-30T14:51:04.000Z
1134,1132,2019-07-30T14:51:04.000Z,2019-07-30T14:53:23.000Z
127,126,2019-07-30T01:15:00.000Z,2019-07-30T01:25:29.000Z
126,126,2019-07-30T01:25:29.000Z,2019-07-30T01:25:29.000Z
126,130,2019-07-30T01:25:29.000Z,2019-07-30T01:32:29.000Z
432,430,2019-07-30T05:20:00.000Z,2019-07-30T05:31:49.000Z
430,430,2019-07-30T05:31:49.000Z,2019-07-30T05:31:49.000Z
430,429,2019-07-30T05:31:49.000Z,2019-07-30T05:41:23.000Z
429,429,2019-07-30T05:41:23.000Z,2019-07-30T05:41:23.000Z
429,400,2019-07-30T05:41:23.000Z,2019-07-30T05:51:29.000Z
980,981,2019-07-30T06:01:00.000Z,2019-07-30T06:04:14.000Z
981,981,2019-07-30T06:04:14.000Z,2019-07-30T06:04:14.000Z
981,534,2019-07-30T06:04:14.000Z,2019-07-30T06:06:27.000Z
534,534,2019-07-30T06:06:27.000Z,2019-07-30T06:06:27.000Z
534,837,2019-07-30T06:06:27.000Z,2019-07-30T06:09:09.000Z
837,837,2019-07-30T06:09:09.000Z,2019-07-30T06:09:09.000Z
837,535,2019-07-30T06:09:09.000Z,2019-07-30T06:11:28.000Z
535,535,2019-07-30T06:11:28.000Z,2019-07-30T06:11:28.000Z
535,530,2019-07-30T06:11:28.000Z,2019-07-30T06:18:35.000Z
530,530,2019-07-30T06:18:35.000Z,2019-07-30T06:18:35.000Z
530,536,2019-07-30T06:18:35.000Z,2019-07-30T06:23:54.000Z
536,536,2019-07-30T06:23:54.000Z,2019-07-30T06:23:54.000Z
536,1134,2019-07-30T06:23:54.000Z,2019-07-30T06:32:23.000Z
1134,1134,2019-07-30T06:32:23.000Z,2019-07-30T06:32:23.000Z
1134,1132,2019-07-30T06:32:23.000Z,2019-07-30T06:34:41.000Z
150,155,2019-07-30T13:16:00.000Z,2019-07-30T13:21:51.000Z
155,155,2019-07-30T13:21:51.000Z,2019-07-30T13:21:51.000Z
155,1172,2019-07-30T13:21:51.000Z,2019-07-30T13:24:58.000Z
1172,1172,2019-07-30T13:24:58.000Z,2019-07-30T13:24:58.000Z
1172,156,2019-07-30T13:24:58.000Z,2019-07-30T13:28:18.000Z
156,156,2019-07-30T13:28:18.000Z,2019-07-30T13:28:18.000Z
156,1295,2019-07-30T13:28:18.000Z,2019-07-30T13:31:51.000Z
1295,1295,2019-07-30T13:31:51.000Z,2019-07-30T13:31:51.000Z
1295,157,2019-07-30T13:31:51.000Z,2019-07-30T13:34:50.000Z
157,157,2019-07-30T13:34:50.000Z,2019-07-30T13:34:50.000Z
157,1273,2019-07-30T13:34:50.000Z,2019-07-30T13:41:04.000Z
420,422,2019-07-30T13:09:00.000Z,2019-07-30T13:15:27.000Z
422,422,2019-07-30T13:15:27.000Z,2019-07-30T13:15:27.000Z
422,423,2019-07-30T13:15:27.000Z,2019-07-30T13:20:48.000Z
423,423,2019-07-30T13:20:48.000Z,2019-07-30T13:20:48.000Z
423,424,2019-07-30T13:20:48.000Z,2019-07-30T13:32:50.000Z
424,424,2019-07-30T13:32:50.000Z,2019-07-30T13:32:50.000Z
424,386,2019-07-30T13:32:50.000Z,2019-07-30T13:46:55.000Z
386,386,2019-07-30T13:46:55.000Z,2019-07-30T13:46:55.000Z
386,1323,2019-07-30T13:46:55.000Z,2019-07-30T14:09:39.000Z
534,837,2019-07-30T05:13:00.000Z,2019-07-30T05:17:04.000Z
837,837,2019-07-30T05:17:04.000Z,2019-07-30T05:17:04.000Z
837,535,2019-07-30T05:17:04.000Z,2019-07-30T05:19:42.000Z
535,535,2019-07-30T05:19:42.000Z,2019-07-30T05:19:42.000Z
535,530,2019-07-30T05:19:42.000Z,2019-07-30T05:26:50.000Z
530,530,2019-07-30T05:26:50.000Z,2019-07-30T05:26:50.000Z
530,536,2019-07-30T05:26:50.000Z,2019-07-30T05:32:09.000Z
536,536,2019-07-30T05:32:09.000Z,2019-07-30T05:32:09.000Z
536,1134,2019-07-30T05:32:09.000Z,2019-07-30T05:41:46.000Z
1134,1134,2019-07-30T05:41:46.000Z,2019-07-30T05:41:46.000Z
1134,1132,2019-07-30T05:41:46.000Z,2019-07-30T05:44:15.000Z
160,183,2019-07-30T05:33:00.000Z,2019-07-30T05:38:45.000Z
183,183,2019-07-30T05:38:45.000Z,2019-07-30T05:38:45.000Z
183,211,2019-07-30T05:38:45.000Z,2019-07-30T05:43:21.000Z
211,211,2019-07-30T05:43:21.000Z,2019-07-30T05:44:21.000Z
211,212,2019-07-30T05:44:21.000Z,2019-07-30T05:49:38.000Z
212,212,2019-07-30T05:49:38.000Z,2019-07-30T05:49:38.000Z
212,1168,2019-07-30T05:49:38.000Z,2019-07-30T05:54:04.000Z
1168,1168,2019-07-30T05:54:04.000Z,2019-07-30T05:54:04.000Z
1168,1095,2019-07-30T05:54:04.000Z,2019-07-30T05:59:25.000Z
1095,1095,2019-07-30T05:59:25.000Z,2019-07-30T05:59:25.000Z
1095,1257,2019-07-30T05:59:25.000Z,2019-07-30T06:06:06.000Z
1257,1257,2019-07-30T06:06:06.000Z,2019-07-30T06:06:06.000Z
1257,214,2019-07-30T06:06:06.000Z,2019-07-30T06:11:55.000Z
214,214,2019-07-30T06:11:55.000Z,2019-07-30T06:11:55.000Z
214,1216,2019-07-30T06:11:55.000Z,2019-07-30T06:18:03.000Z
1216,1216,2019-07-30T06:18:03.000Z,2019-07-30T06:18:03.000Z
1216,215,2019-07-30T06:18:03.000Z,2019-07-30T06:24:53.000Z
480,536,2019-07-30T14:52:00.000Z,2019-07-30T15:02:28.000Z
536,536,2019-07-30T15:02:28.000Z,2019-07-30T15:02:28.000Z
536,530,2019-07-30T15:02:28.000Z,2019-07-30T15:07:47.000Z
530,530,2019-07-30T15:07:47.000Z,2019-07-30T15:07:47.000Z
530,535,2019-07-30T15:07:47.000Z,2019-07-30T15:14:54.000Z
535,535,2019-07-30T15:14:54.000Z,2019-07-30T15:14:54.000Z
535,527,2019-07-30T15:14:54.000Z,2019-07-30T15:29:03.000Z
537,480,2019-07-30T04:25:00.000Z,2019-07-30T04:41:00.000Z
557,1329,2019-07-29T23:24:00.000Z,2019-07-29T23:27:27.000Z
1329,1329,2019-07-29T23:27:27.000Z,2019-07-29T23:28:27.000Z
1329,1130,2019-07-29T23:28:27.000Z,2019-07-29T23:32:51.000Z
1130,1130,2019-07-29T23:32:51.000Z,2019-07-29T23:32:51.000Z
1130,980,2019-07-29T23:32:51.000Z,2019-07-29T23:34:13.000Z
980,980,2019-07-29T23:34:13.000Z,2019-07-29T23:51:13.000Z
980,981,2019-07-29T23:51:13.000Z,2019-07-29T23:54:36.000Z
981,981,2019-07-29T23:54:36.000Z,2019-07-29T23:54:36.000Z
981,534,2019-07-29T23:54:36.000Z,2019-07-29T23:57:04.000Z
534,534,2019-07-29T23:57:04.000Z,2019-07-29T23:57:04.000Z
534,837,2019-07-29T23:57:04.000Z,2019-07-29T23:59:45.000Z
837,837,2019-07-29T23:59:45.000Z,2019-07-29T23:59:45.000Z
837,535,2019-07-29T23:59:45.000Z,2019-07-30T00:03:25.000Z
535,535,2019-07-30T00:03:25.000Z,2019-07-30T00:25:25.000Z
535,530,2019-07-30T00:25:25.000Z,2019-07-30T00:39:59.000Z
530,530,2019-07-30T00:39:59.000Z,2019-07-30T00:39:59.000Z
530,536,2019-07-30T00:39:59.000Z,2019-07-30T00:46:50.000Z
536,536,2019-07-30T00:46:50.000Z,2019-07-30T00:46:50.000Z
536,1132,2019-07-30T00:46:50.000Z,2019-07-30T00:57:26.000Z
1273,1274,2019-07-30T03:51:00.000Z,2019-07-30T03:53:13.000Z
1274,1274,2019-07-30T03:53:13.000Z,2019-07-30T03:53:13.000Z
1274,1272,2019-07-30T03:53:13.000Z,2019-07-30T03:55:28.000Z
1272,1272,2019-07-30T03:55:28.000Z,2019-07-30T03:55:28.000Z
1272,1021,2019-07-30T03:55:28.000Z,2019-07-30T04:08:10.000Z
1021,1021,2019-07-30T04:08:10.000Z,2019-07-30T04:08:10.000Z
1021,190,2019-07-30T04:08:10.000Z,2019-07-30T04:20:45.000Z
480,536,2019-07-30T16:21:00.000Z,2019-07-30T16:31:28.000Z
536,536,2019-07-30T16:31:28.000Z,2019-07-30T16:31:28.000Z
536,530,2019-07-30T16:31:28.000Z,2019-07-30T16:36:47.000Z
530,530,2019-07-30T16:36:47.000Z,2019-07-30T16:36:47.000Z
530,535,2019-07-30T16:36:47.000Z,2019-07-30T16:43:54.000Z
535,535,2019-07-30T16:43:54.000Z,2019-07-30T16:43:54.000Z
535,527,2019-07-30T16:43:54.000Z,2019-07-30T16:58:03.000Z
527,535,2019-07-30T02:20:00.000Z,2019-07-30T02:34:09.000Z
535,535,2019-07-30T02:34:09.000Z,2019-07-30T02:34:09.000Z
535,530,2019-07-30T02:34:09.000Z,2019-07-30T02:41:16.000Z
530,530,2019-07-30T02:41:16.000Z,2019-07-30T02:41:16.000Z
530,536,2019-07-30T02:41:16.000Z,2019-07-30T02:46:35.000Z
536,536,2019-07-30T02:46:35.000Z,2019-07-30T02:46:35.000Z
536,1134,2019-07-30T02:46:35.000Z,2019-07-30T02:55:04.000Z
1134,1134,2019-07-30T02:55:04.000Z,2019-07-30T02:55:04.000Z
1134,1132,2019-07-30T02:55:04.000Z,2019-07-30T02:57:22.000Z
499,501,2019-07-29T21:46:00.000Z,2019-07-29T21:54:33.000Z
501,501,2019-07-29T21:54:33.000Z,2019-07-29T21:54:33.000Z
501,603,2019-07-29T21:54:33.000Z,2019-07-29T21:57:49.000Z
603,603,2019-07-29T21:57:49.000Z,2019-07-29T21:57:49.000Z
603,502,2019-07-29T21:57:49.000Z,2019-07-29T22:04:21.000Z
502,603,2019-07-30T15:38:00.000Z,2019-07-30T15:42:41.000Z
603,603,2019-07-30T15:42:41.000Z,2019-07-30T15:42:41.000Z
603,501,2019-07-30T15:42:41.000Z,2019-07-30T15:48:20.000Z
501,501,2019-07-30T15:48:20.000Z,2019-07-30T15:51:20.000Z
501,499,2019-07-30T15:51:20.000Z,2019-07-30T16:02:23.000Z
256,254,2019-07-30T07:30:12.000Z,2019-07-30T08:15:10.000Z
254,254,2019-07-30T08:15:10.000Z,2019-07-30T08:15:10.000Z
254,252,2019-07-30T08:15:10.000Z,2019-07-30T08:41:50.000Z
252,252,2019-07-30T08:41:50.000Z,2019-07-30T08:41:50.000Z
252,251,2019-07-30T08:41:50.000Z,2019-07-30T08:48:07.000Z
251,251,2019-07-30T08:48:07.000Z,2019-07-30T08:48:07.000Z
251,249,2019-07-30T08:48:07.000Z,2019-07-30T09:03:58.000Z
249,249,2019-07-30T09:03:58.000Z,2019-07-30T09:03:58.000Z
249,248,2019-07-30T09:03:58.000Z,2019-07-30T09:10:18.000Z
248,248,2019-07-30T09:10:18.000Z,2019-07-30T09:18:18.000Z
248,240,2019-07-30T09:18:18.000Z,2019-07-30T09:35:49.000Z
200,199,2019-07-30T09:44:00.000Z,2019-07-30T09:55:28.000Z
199,199,2019-07-30T09:55:28.000Z,2019-07-30T09:55:28.000Z
199,196,2019-07-30T09:55:28.000Z,2019-07-30T10:04:05.000Z
196,196,2019-07-30T10:04:05.000Z,2019-07-30T10:04:05.000Z
196,193,2019-07-30T10:04:05.000Z,2019-07-30T10:24:14.000Z
193,193,2019-07-30T10:24:14.000Z,2019-07-30T11:22:14.000Z
193,627,2019-07-30T11:22:14.000Z,2019-07-30T11:23:13.000Z
627,627,2019-07-30T11:23:13.000Z,2019-07-30T11:23:13.000Z
627,1316,2019-07-30T11:23:13.000Z,2019-07-30T11:34:32.000Z
1316,1316,2019-07-30T11:34:32.000Z,2019-07-30T11:34:32.000Z
1316,190,2019-07-30T11:34:32.000Z,2019-07-30T11:36:58.000Z
190,190,2019-07-30T11:36:58.000Z,2019-07-30T11:36:58.000Z
190,1021,2019-07-30T11:36:58.000Z,2019-07-30T11:49:33.000Z
1021,1021,2019-07-30T11:49:33.000Z,2019-07-30T11:49:33.000Z
1021,1272,2019-07-30T11:49:33.000Z,2019-07-30T12:03:15.000Z
1272,1272,2019-07-30T12:03:15.000Z,2019-07-30T12:03:15.000Z
1272,1274,2019-07-30T12:03:15.000Z,2019-07-30T12:05:30.000Z
1274,1274,2019-07-30T12:05:30.000Z,2019-07-30T12:05:30.000Z
1274,1273,2019-07-30T12:05:30.000Z,2019-07-30T12:06:43.000Z
492,1292,2019-07-30T19:12:00.000Z,2019-07-30T19:14:00.000Z
1292,1292,2019-07-30T19:14:00.000Z,2019-07-30T19:14:00.000Z
1292,490,2019-07-30T19:14:00.000Z,2019-07-30T19:21:51.000Z
490,490,2019-07-30T19:21:51.000Z,2019-07-30T19:25:51.000Z
490,1217,2019-07-30T19:25:51.000Z,2019-07-30T19:31:17.000Z
1217,1217,2019-07-30T19:31:17.000Z,2019-07-30T19:40:17.000Z
1217,487,2019-07-30T19:40:17.000Z,2019-07-30T19:48:40.000Z
487,487,2019-07-30T19:48:40.000Z,2019-07-30T19:48:40.000Z
487,486,2019-07-30T19:48:40.000Z,2019-07-30T19:56:04.000Z
486,486,2019-07-30T19:56:04.000Z,2019-07-30T19:56:04.000Z
486,944,2019-07-30T19:56:04.000Z,2019-07-30T20:03:18.000Z
944,944,2019-07-30T20:03:18.000Z,2019-07-30T20:03:18.000Z
944,485,2019-07-30T20:03:18.000Z,2019-07-30T20:12:40.000Z
485,485,2019-07-30T20:12:40.000Z,2019-07-30T20:12:40.000Z
485,1319,2019-07-30T20:12:40.000Z,2019-07-30T20:18:10.000Z
1319,1319,2019-07-30T20:18:10.000Z,2019-07-30T20:18:10.000Z
1319,484,2019-07-30T20:18:10.000Z,2019-07-30T20:19:04.000Z
484,484,2019-07-30T20:19:04.000Z,2019-07-30T20:19:04.000Z
484,1320,2019-07-30T20:19:04.000Z,2019-07-30T20:23:15.000Z
1320,1320,2019-07-30T20:23:15.000Z,2019-07-30T20:23:15.000Z
1320,1134,2019-07-30T20:23:15.000Z,2019-07-30T20:26:14.000Z
1134,1134,2019-07-30T20:26:14.000Z,2019-07-30T20:26:14.000Z
1134,1132,2019-07-30T20:26:14.000Z,2019-07-30T20:28:35.000Z
211,183,2019-07-30T16:48:00.000Z,2019-07-30T16:54:20.000Z
183,183,2019-07-30T16:54:20.000Z,2019-07-30T16:54:20.000Z
183,160,2019-07-30T16:54:20.000Z,2019-07-30T16:58:51.000Z
160,160,2019-07-30T16:58:51.000Z,2019-07-30T16:58:51.000Z
160,1274,2019-07-30T16:58:51.000Z,2019-07-30T17:02:36.000Z
1274,1274,2019-07-30T17:02:36.000Z,2019-07-30T17:02:36.000Z
1274,1273,2019-07-30T17:02:36.000Z,2019-07-30T17:05:44.000Z
480,537,2019-07-30T12:59:00.000Z,2019-07-30T13:14:00.000Z
390,939,2019-07-30T04:54:00.000Z,2019-07-30T05:37:07.000Z
480,536,2019-07-30T11:09:00.000Z,2019-07-30T11:22:24.000Z
536,536,2019-07-30T11:22:24.000Z,2019-07-30T11:22:24.000Z
536,530,2019-07-30T11:22:24.000Z,2019-07-30T11:30:36.000Z
530,530,2019-07-30T11:30:36.000Z,2019-07-30T11:30:36.000Z
530,535,2019-07-30T11:30:36.000Z,2019-07-30T11:37:43.000Z
535,535,2019-07-30T11:37:43.000Z,2019-07-30T11:37:43.000Z
535,837,2019-07-30T11:37:43.000Z,2019-07-30T11:40:02.000Z
837,837,2019-07-30T11:40:02.000Z,2019-07-30T11:40:02.000Z
837,534,2019-07-30T11:40:02.000Z,2019-07-30T11:43:44.000Z
420,1049,2019-07-30T08:02:00.000Z,2019-07-30T08:03:14.000Z
1049,1049,2019-07-30T08:03:14.000Z,2019-07-30T08:03:14.000Z
1049,882,2019-07-30T08:03:14.000Z,2019-07-30T08:05:32.000Z
882,882,2019-07-30T08:05:32.000Z,2019-07-30T08:05:32.000Z
882,1190,2019-07-30T08:05:32.000Z,2019-07-30T08:07:42.000Z
1190,1190,2019-07-30T08:07:42.000Z,2019-07-30T08:07:42.000Z
1190,1268,2019-07-30T08:07:42.000Z,2019-07-30T08:11:00.000Z
1268,1268,2019-07-30T08:11:00.000Z,2019-07-30T08:11:00.000Z
1268,416,2019-07-30T08:11:00.000Z,2019-07-30T08:19:00.000Z
416,1268,2019-07-30T09:19:56.000Z,2019-07-30T09:26:36.000Z
1268,1268,2019-07-30T09:26:36.000Z,2019-07-30T09:26:36.000Z
1268,1190,2019-07-30T09:26:36.000Z,2019-07-30T09:29:11.000Z
1190,1190,2019-07-30T09:29:11.000Z,2019-07-30T09:29:11.000Z
1190,882,2019-07-30T09:29:11.000Z,2019-07-30T09:30:54.000Z
882,882,2019-07-30T09:30:54.000Z,2019-07-30T09:30:54.000Z
882,1049,2019-07-30T09:30:54.000Z,2019-07-30T09:32:42.000Z
1049,1049,2019-07-30T09:32:42.000Z,2019-07-30T09:32:42.000Z
1049,420,2019-07-30T09:32:42.000Z,2019-07-30T09:34:40.000Z
420,1049,2019-07-30T08:09:00.000Z,2019-07-30T08:10:58.000Z
1049,1049,2019-07-30T08:10:58.000Z,2019-07-30T08:10:58.000Z
1049,882,2019-07-30T08:10:58.000Z,2019-07-30T08:12:53.000Z
882,882,2019-07-30T08:12:53.000Z,2019-07-30T08:12:53.000Z
882,1190,2019-07-30T08:12:53.000Z,2019-07-30T08:14:43.000Z
1190,1190,2019-07-30T08:14:43.000Z,2019-07-30T08:14:43.000Z
1190,1268,2019-07-30T08:14:43.000Z,2019-07-30T08:17:28.000Z
1268,1268,2019-07-30T08:17:28.000Z,2019-07-30T08:17:28.000Z
1268,416,2019-07-30T08:17:28.000Z,2019-07-30T08:25:36.000Z
220,672,2019-07-30T01:53:00.000Z,2019-07-30T02:02:52.000Z
672,672,2019-07-30T02:02:52.000Z,2019-07-30T02:02:52.000Z
672,218,2019-07-30T02:02:52.000Z,2019-07-30T02:09:50.000Z
218,218,2019-07-30T02:09:50.000Z,2019-07-30T02:09:50.000Z
218,170,2019-07-30T02:09:50.000Z,2019-07-30T02:16:00.000Z
170,170,2019-07-30T02:16:00.000Z,2019-07-30T02:16:00.000Z
170,1000,2019-07-30T02:16:00.000Z,2019-07-30T02:23:29.000Z
1000,1000,2019-07-30T02:23:29.000Z,2019-07-30T02:23:29.000Z
1000,174,2019-07-30T02:23:29.000Z,2019-07-30T02:30:14.000Z
174,174,2019-07-30T02:30:14.000Z,2019-07-30T02:30:14.000Z
174,176,2019-07-30T02:30:14.000Z,2019-07-30T02:36:52.000Z
176,176,2019-07-30T02:36:52.000Z,2019-07-30T02:36:52.000Z
176,1025,2019-07-30T02:36:52.000Z,2019-07-30T02:41:05.000Z
1025,1025,2019-07-30T02:41:05.000Z,2019-07-30T02:41:05.000Z
1025,178,2019-07-30T02:41:05.000Z,2019-07-30T02:44:56.000Z
178,178,2019-07-30T02:44:56.000Z,2019-07-30T02:44:56.000Z
178,638,2019-07-30T02:44:56.000Z,2019-07-30T02:50:17.000Z
638,638,2019-07-30T02:50:17.000Z,2019-07-30T02:50:17.000Z
638,179,2019-07-30T02:50:17.000Z,2019-07-30T02:54:10.000Z
179,179,2019-07-30T02:54:10.000Z,2019-07-30T02:54:10.000Z
179,181,2019-07-30T02:54:10.000Z,2019-07-30T02:59:08.000Z
181,181,2019-07-30T02:59:08.000Z,2019-07-30T02:59:08.000Z
181,639,2019-07-30T02:59:08.000Z,2019-07-30T03:01:33.000Z
639,639,2019-07-30T03:01:33.000Z,2019-07-30T03:01:33.000Z
639,183,2019-07-30T03:01:33.000Z,2019-07-30T03:06:12.000Z
183,183,2019-07-30T03:06:12.000Z,2019-07-30T03:06:12.000Z
183,160,2019-07-30T03:06:12.000Z,2019-07-30T03:15:02.000Z
420,422,2019-07-30T17:03:00.000Z,2019-07-30T17:09:27.000Z
422,422,2019-07-30T17:09:27.000Z,2019-07-30T17:09:27.000Z
422,423,2019-07-30T17:09:27.000Z,2019-07-30T17:15:01.000Z
423,423,2019-07-30T17:15:01.000Z,2019-07-30T17:15:01.000Z
423,424,2019-07-30T17:15:01.000Z,2019-07-30T17:28:03.000Z
424,424,2019-07-30T17:28:03.000Z,2019-07-30T17:32:03.000Z
424,386,2019-07-30T17:32:03.000Z,2019-07-30T17:47:08.000Z
386,386,2019-07-30T17:47:08.000Z,2019-07-30T17:47:08.000Z
386,1323,2019-07-30T17:47:08.000Z,2019-07-30T18:09:46.000Z
499,501,2019-07-30T10:03:00.000Z,2019-07-30T10:11:27.000Z
501,501,2019-07-30T10:11:27.000Z,2019-07-30T10:14:27.000Z
501,603,2019-07-30T10:14:27.000Z,2019-07-30T10:17:40.000Z
603,603,2019-07-30T10:17:40.000Z,2019-07-30T10:17:40.000Z
603,502,2019-07-30T10:17:40.000Z,2019-07-30T10:22:47.000Z
502,603,2019-07-30T13:55:00.000Z,2019-07-30T14:01:18.000Z
603,603,2019-07-30T14:01:18.000Z,2019-07-30T14:01:18.000Z
603,501,2019-07-30T14:01:18.000Z,2019-07-30T14:05:11.000Z
501,501,2019-07-30T14:05:11.000Z,2019-07-30T14:05:11.000Z
501,499,2019-07-30T14:05:11.000Z,2019-07-30T14:15:10.000Z
413,412,2019-07-30T01:40:00.000Z,2019-07-30T01:48:47.000Z
412,412,2019-07-30T01:48:47.000Z,2019-07-30T01:48:47.000Z
412,870,2019-07-30T01:48:47.000Z,2019-07-30T01:52:47.000Z
870,870,2019-07-30T01:52:47.000Z,2019-07-30T01:52:47.000Z
870,1139,2019-07-30T01:52:47.000Z,2019-07-30T01:59:19.000Z
40,98998,2019-07-30T11:09:00.000Z,2019-07-30T11:12:00.000Z
98998,98998,2019-07-30T11:12:00.000Z,2019-07-30T11:12:00.000Z
98998,1246,2019-07-30T11:12:00.000Z,2019-07-30T11:13:00.000Z
1246,1246,2019-07-30T11:13:00.000Z,2019-07-30T11:13:00.000Z
1246,42,2019-07-30T11:13:00.000Z,2019-07-30T11:17:00.000Z
42,42,2019-07-30T11:17:00.000Z,2019-07-30T11:17:00.000Z
42,43,2019-07-30T11:17:00.000Z,2019-07-30T11:21:00.000Z
43,43,2019-07-30T11:21:00.000Z,2019-07-30T11:21:00.000Z
43,44,2019-07-30T11:21:00.000Z,2019-07-30T11:25:00.000Z
44,44,2019-07-30T11:25:00.000Z,2019-07-30T11:25:00.000Z
44,622,2019-07-30T11:25:00.000Z,2019-07-30T11:29:00.000Z
622,622,2019-07-30T11:29:00.000Z,2019-07-30T11:29:00.000Z
622,47,2019-07-30T11:29:00.000Z,2019-07-30T11:35:00.000Z
480,536,2019-07-30T13:55:00.000Z,2019-07-30T14:05:45.000Z
536,536,2019-07-30T14:05:45.000Z,2019-07-30T14:05:45.000Z
536,530,2019-07-30T14:05:45.000Z,2019-07-30T14:12:46.000Z
1323,387,2019-07-29T23:37:00.000Z,2019-07-30T00:10:42.000Z
387,387,2019-07-30T00:10:42.000Z,2019-07-30T00:10:42.000Z
387,1090,2019-07-30T00:10:42.000Z,2019-07-30T00:17:20.000Z
1090,1090,2019-07-30T00:17:20.000Z,2019-07-30T00:17:20.000Z
1090,390,2019-07-30T00:17:20.000Z,2019-07-30T00:26:34.000Z
130,1166,2019-07-30T11:35:00.000Z,2019-07-30T11:43:31.000Z
1166,1166,2019-07-30T11:43:31.000Z,2019-07-30T11:43:31.000Z
1166,1100,2019-07-30T11:43:31.000Z,2019-07-30T11:52:12.000Z
1100,1100,2019-07-30T11:52:12.000Z,2019-07-30T11:52:12.000Z
1100,139,2019-07-30T11:52:12.000Z,2019-07-30T12:00:41.000Z
139,139,2019-07-30T12:00:41.000Z,2019-07-30T12:00:41.000Z
139,142,2019-07-30T12:00:41.000Z,2019-07-30T12:14:48.000Z
142,142,2019-07-30T12:14:48.000Z,2019-07-30T12:14:48.000Z
142,144,2019-07-30T12:14:48.000Z,2019-07-30T12:27:37.000Z
144,144,2019-07-30T12:27:37.000Z,2019-07-30T12:27:37.000Z
144,148,2019-07-30T12:27:37.000Z,2019-07-30T12:42:15.000Z
148,148,2019-07-30T12:42:15.000Z,2019-07-30T12:46:15.000Z
148,150,2019-07-30T12:46:15.000Z,2019-07-30T13:06:04.000Z
150,150,2019-07-30T13:06:04.000Z,2019-07-30T13:06:04.000Z
150,155,2019-07-30T13:06:04.000Z,2019-07-30T13:12:37.000Z
155,155,2019-07-30T13:12:37.000Z,2019-07-30T13:12:37.000Z
155,1172,2019-07-30T13:12:37.000Z,2019-07-30T13:17:54.000Z
1172,1172,2019-07-30T13:17:54.000Z,2019-07-30T13:17:54.000Z
1172,156,2019-07-30T13:17:54.000Z,2019-07-30T13:23:34.000Z
156,156,2019-07-30T13:23:34.000Z,2019-07-30T13:31:34.000Z
156,1295,2019-07-30T13:31:34.000Z,2019-07-30T13:36:58.000Z
1295,1295,2019-07-30T13:36:58.000Z,2019-07-30T13:36:58.000Z
1295,157,2019-07-30T13:36:58.000Z,2019-07-30T13:39:52.000Z
157,157,2019-07-30T13:39:52.000Z,2019-07-30T13:39:52.000Z
157,160,2019-07-30T13:39:52.000Z,2019-07-30T13:45:38.000Z
160,183,2019-07-30T01:37:00.000Z,2019-07-30T01:40:42.000Z
183,183,2019-07-30T01:40:42.000Z,2019-07-30T01:40:42.000Z
183,211,2019-07-30T01:40:42.000Z,2019-07-30T01:45:17.000Z
211,211,2019-07-30T01:45:17.000Z,2019-07-30T01:45:17.000Z
211,212,2019-07-30T01:45:17.000Z,2019-07-30T01:50:31.000Z
212,212,2019-07-30T01:50:31.000Z,2019-07-30T01:50:31.000Z
212,1168,2019-07-30T01:50:31.000Z,2019-07-30T01:54:55.000Z
1168,1168,2019-07-30T01:54:55.000Z,2019-07-30T01:54:55.000Z
1168,1095,2019-07-30T01:54:55.000Z,2019-07-30T02:00:15.000Z
1095,1095,2019-07-30T02:00:15.000Z,2019-07-30T02:00:15.000Z
1095,1257,2019-07-30T02:00:15.000Z,2019-07-30T02:06:52.000Z
1257,1257,2019-07-30T02:06:52.000Z,2019-07-30T02:09:52.000Z
1257,214,2019-07-30T02:09:52.000Z,2019-07-30T02:17:11.000Z
214,214,2019-07-30T02:17:11.000Z,2019-07-30T02:17:11.000Z
214,1216,2019-07-30T02:17:11.000Z,2019-07-30T02:24:51.000Z
1216,1216,2019-07-30T02:24:51.000Z,2019-07-30T02:24:51.000Z
1216,215,2019-07-30T02:24:51.000Z,2019-07-30T02:30:54.000Z
215,215,2019-07-30T02:30:54.000Z,2019-07-30T02:30:54.000Z
215,1151,2019-07-30T02:30:54.000Z,2019-07-30T02:36:11.000Z
1151,1151,2019-07-30T02:36:11.000Z,2019-07-30T02:36:11.000Z
1151,1137,2019-07-30T02:36:11.000Z,2019-07-30T02:41:57.000Z
1137,1137,2019-07-30T02:41:57.000Z,2019-07-30T02:41:57.000Z
1137,596,2019-07-30T02:41:57.000Z,2019-07-30T02:48:04.000Z
596,596,2019-07-30T02:48:04.000Z,2019-07-30T02:48:04.000Z
596,217,2019-07-30T02:48:04.000Z,2019-07-30T02:53:47.000Z
217,217,2019-07-30T02:53:47.000Z,2019-07-30T03:08:47.000Z
217,654,2019-07-30T03:08:47.000Z,2019-07-30T03:14:54.000Z
654,654,2019-07-30T03:14:54.000Z,2019-07-30T03:14:54.000Z
654,276,2019-07-30T03:14:54.000Z,2019-07-30T03:19:21.000Z
